move_key,name_en,name_es,pokemon_id,pokemon_name_en,pokemon_name_es,form_name_en,form_name_es,is_in_move_pool,is_observed_in_sets
brick_break,Brick Break,Demolición,464,Rhyperior,Rhyperior,,,1,0
brick_break,Brick Break,Demolición,472,Gliscor,Gliscor,,,1,0
brick_break,Brick Break,Demolición,475,Gallade,Gallade,,,1,0
brick_break,Brick Break,Demolición,500,Emboar,Emboar,,,1,0
brick_break,Brick Break,Demolición,503,Samurott,Samurott,,,1,0
brick_break,Brick Break,Demolición,512,Simisage,Simisage,,,1,0
brick_break,Brick Break,Demolición,514,Simisear,Simisear,,,1,0
brick_break,Brick Break,Demolición,516,Simipour,Simipour,,,1,0
brick_break,Brick Break,Demolición,530,Excadrill,Excadrill,,,1,0
brick_break,Brick Break,Demolición,534,Conkeldurr,Conkeldurr,,,1,0
brick_break,Brick Break,Demolición,553,Krookodile,Krookodile,,,1,0
brick_break,Brick Break,Demolición,571,Zoroark,Zoroark,,,1,0
brick_break,Brick Break,Demolición,614,Beartic,Beartic,,,1,0
brick_break,Brick Break,Demolición,623,Golurk,Golurk,,,1,0
brick_break,Brick Break,Demolición,652,Chesnaught,Chesnaught,,,1,0
brick_break,Brick Break,Demolición,658,Greninja,Greninja,,,1,1
brick_break,Brick Break,Demolición,660,Diggersby,Diggersby,,,1,0
brick_break,Brick Break,Demolición,675,Pangoro,Pangoro,,,1,0
brick_break,Brick Break,Demolición,681,Aegislash,Aegislash,,,1,0
brick_break,Brick Break,Demolición,697,Tyrantrum,Tyrantrum,,,1,0
brick_break,Brick Break,Demolición,701,Hawlucha,Hawlucha,,,1,0
brick_break,Brick Break,Demolición,715,Noivern,Noivern,,,1,0
brick_break,Brick Break,Demolición,727,Incineroar,Incineroar,,,1,0
brick_break,Brick Break,Demolición,733,Toucannon,Toucannon,,,1,0
brick_break,Brick Break,Demolición,740,Crabominable,Crabominable,,,1,0
brick_break,Brick Break,Demolición,745,Lycanroc,Lycanroc,,,1,0
brick_break,Brick Break,Demolición,765,Oranguru,Oranguru,,,1,0
brick_break,Brick Break,Demolición,766,Passimian,Passimian,,,1,0
brick_break,Brick Break,Demolición,784,Kommo-o,Kommo-o,,,1,0
brick_break,Brick Break,Demolición,866,Mr. Rime,Mr. Rime,,,1,0
brick_break,Brick Break,Demolición,877,Morpeko,Morpeko,,,1,0
brick_break,Brick Break,Demolición,900,Kleavor,Kleavor,,,1,0
brick_break,Brick Break,Demolición,903,Sneasler,Sneasler,,,1,0
brick_break,Brick Break,Demolición,908,Meowscarada,Meowscarada,,,1,0
brick_break,Brick Break,Demolición,914,Quaquaval,Quaquaval,,,1,0
brick_break,Brick Break,Demolición,934,Garganacl,Garganacl,,,1,0
brick_break,Brick Break,Demolición,937,Ceruledge,Ceruledge,,,1,0
brick_break,Brick Break,Demolición,959,Tinkaton,Tinkaton,,,1,0
brick_break,Brick Break,Demolición,983,Kingambit,Kingambit,,,1,0
brick_break,Brick Break,Demolición,1018,Archaludon,Archaludon,,,1,0
brick_break,Brick Break,Demolición,10100,Raichu,Raichu,Alolan Raichu,Alolan Raichu,1,0
brick_break,Brick Break,Demolición,10165,Slowbro,Slowbro,Galarian Slowbro,Galarian Slowbro,1,0
brick_break,Brick Break,Demolición,10172,Slowking,Slowking,Galarian Slowking,Galarian Slowking,1,0
brick_break,Brick Break,Demolición,10233,Typhlosion,Typhlosion,Hisuian Typhlosion,Hisuian Typhlosion,1,0
brick_break,Brick Break,Demolición,10236,Samurott,Samurott,Hisuian Samurott,Hisuian Samurott,1,0
brick_break,Brick Break,Demolición,10239,Zoroark,Zoroark,Hisuian Zoroark,Hisuian Zoroark,1,0
brick_break,Brick Break,Demolición,10244,Decidueye,Decidueye,Hisuian Decidueye,Hisuian Decidueye,1,0
brutal_swing,Brutal Swing,Giro Vil,6,Charizard,Charizard,,,1,0
brutal_swing,Brutal Swing,Giro Vil,15,Beedrill,Beedrill,,,1,0
brutal_swing,Brutal Swing,Giro Vil,24,Arbok,Arbok,,,1,0
brutal_swing,Brutal Swing,Giro Vil,26,Raichu,Raichu,,,1,0
brutal_swing,Brutal Swing,Giro Vil,68,Machamp,Machamp,,,1,0
brutal_swing,Brutal Swing,Giro Vil,127,Pinsir,Pinsir,,,1,0
brutal_swing,Brutal Swing,Giro Vil,130,Gyarados,Gyarados,,,1,0
brutal_swing,Brutal Swing,Giro Vil,142,Aerodactyl,Aerodactyl,,,1,0
brutal_swing,Brutal Swing,Giro Vil,149,Dragonite,Dragonite,,,1,0
brutal_swing,Brutal Swing,Giro Vil,160,Feraligatr,Feraligatr,,,1,0
brutal_swing,Brutal Swing,Giro Vil,181,Ampharos,Ampharos,,,1,0
brutal_swing,Brutal Swing,Giro Vil,184,Azumarill,Azumarill,,,1,0
brutal_swing,Brutal Swing,Giro Vil,208,Steelix,Steelix,,,1,0
brutal_swing,Brutal Swing,Giro Vil,212,Scizor,Scizor,,,1,0
brutal_swing,Brutal Swing,Giro Vil,214,Heracross,Heracross,,,1,0
brutal_swing,Brutal Swing,Giro Vil,248,Tyranitar,Tyranitar,,,1,0
brutal_swing,Brutal Swing,Giro Vil,306,Aggron,Aggron,,,1,0
brutal_swing,Brutal Swing,Giro Vil,310,Manectric,Manectric,,,1,0
brutal_swing,Brutal Swing,Giro Vil,350,Milotic,Milotic,,,1,0
brutal_swing,Brutal Swing,Giro Vil,359,Absol,Absol,,,1,0
brutal_swing,Brutal Swing,Giro Vil,428,Lopunny,Lopunny,,,1,0
brutal_swing,Brutal Swing,Giro Vil,445,Garchomp,Garchomp,,,1,0
brutal_swing,Brutal Swing,Giro Vil,464,Rhyperior,Rhyperior,,,1,0
brutal_swing,Brutal Swing,Giro Vil,472,Gliscor,Gliscor,,,1,0
brutal_swing,Brutal Swing,Giro Vil,497,Serperior,Serperior,,,1,0
brutal_swing,Brutal Swing,Giro Vil,530,Excadrill,Excadrill,,,1,0
brutal_swing,Brutal Swing,Giro Vil,534,Conkeldurr,Conkeldurr,,,1,0
brutal_swing,Brutal Swing,Giro Vil,553,Krookodile,Krookodile,,,1,0
brutal_swing,Brutal Swing,Giro Vil,635,Hydreigon,Hydreigon,,,1,0
brutal_swing,Brutal Swing,Giro Vil,658,Greninja,Greninja,,,1,0
brutal_swing,Brutal Swing,Giro Vil,660,Diggersby,Diggersby,,,1,0
brutal_swing,Brutal Swing,Giro Vil,675,Pangoro,Pangoro,,,1,0
brutal_swing,Brutal Swing,Giro Vil,681,Aegislash,Aegislash,,,1,0
brutal_swing,Brutal Swing,Giro Vil,695,Heliolisk,Heliolisk,,,1,0
brutal_swing,Brutal Swing,Giro Vil,697,Tyrantrum,Tyrantrum,,,1,0
brutal_swing,Brutal Swing,Giro Vil,706,Goodra,Goodra,,,1,0
brutal_swing,Brutal Swing,Giro Vil,709,Trevenant,Trevenant,,,1,0
brutal_swing,Brutal Swing,Giro Vil,711,Gourgeist,Gourgeist,,,1,0
brutal_swing,Brutal Swing,Giro Vil,727,Incineroar,Incineroar,,,1,0
brutal_swing,Brutal Swing,Giro Vil,740,Crabominable,Crabominable,,,1,0
brutal_swing,Brutal Swing,Giro Vil,766,Passimian,Passimian,,,1,0
brutal_swing,Brutal Swing,Giro Vil,784,Kommo-o,Kommo-o,,,1,0
brutal_swing,Brutal Swing,Giro Vil,844,Sandaconda,Sandaconda,,,1,0
brutal_swing,Brutal Swing,Giro Vil,858,Hatterene,Hatterene,,,1,0
brutal_swing,Brutal Swing,Giro Vil,867,Runerigus,Runerigus,,,1,0
brutal_swing,Brutal Swing,Giro Vil,900,Kleavor,Kleavor,,,1,0
brutal_swing,Brutal Swing,Giro Vil,959,Tinkaton,Tinkaton,,,1,0
bug_bite,Bug Bite,Picadura,15,Beedrill,Beedrill,,,1,0
bug_bite,Bug Bite,Picadura,71,Victreebel,Victreebel,,,1,0
bug_bite,Bug Bite,Picadura,127,Pinsir,Pinsir,,,1,0
bug_bite,Bug Bite,Picadura,168,Ariados,Ariados,,,1,0
bug_bite,Bug Bite,Picadura,205,Forretress,Forretress,,,1,0
bug_bite,Bug Bite,Picadura,212,Scizor,Scizor,,,1,1
bug_bite,Bug Bite,Picadura,214,Heracross,Heracross,,,1,0
bug_bite,Bug Bite,Picadura,637,Volcarona,Volcarona,,,1,0
bug_bite,Bug Bite,Picadura,666,Vivillon,Vivillon,,,1,0
bug_bite,Bug Bite,Picadura,752,Araquanid,Araquanid,,,1,0
bug_bite,Bug Bite,Picadura,900,Kleavor,Kleavor,,,1,0
bug_bite,Bug Bite,Picadura,1019,Hydrapple,Hydrapple,,,1,0
bug_buzz,Bug Buzz,Zumbido,15,Beedrill,Beedrill,,,1,0
bug_buzz,Bug Buzz,Zumbido,168,Ariados,Ariados,,,1,0
bug_buzz,Bug Buzz,Zumbido,205,Forretress,Forretress,,,1,0
bug_buzz,Bug Buzz,Zumbido,212,Scizor,Scizor,,,1,0
bug_buzz,Bug Buzz,Zumbido,214,Heracross,Heracross,,,1,0
bug_buzz,Bug Buzz,Zumbido,637,Volcarona,Volcarona,,,1,1
bug_buzz,Bug Buzz,Zumbido,666,Vivillon,Vivillon,,,1,1
bug_buzz,Bug Buzz,Zumbido,752,Araquanid,Araquanid,,,1,0
bug_buzz,Bug Buzz,Zumbido,900,Kleavor,Kleavor,,,1,0
bulk_up,Bulk Up,Corpulencia,68,Machamp,Machamp,,,1,0
bulk_up,Bulk Up,Corpulencia,121,Starmie,Starmie,,,1,0
bulk_up,Bulk Up,Corpulencia,127,Pinsir,Pinsir,,,1,0
bulk_up,Bulk Up,Corpulencia,214,Heracross,Heracross,,,1,0
bulk_up,Bulk Up,Corpulencia,302,Sableye,Sableye,,,1,0
bulk_up,Bulk Up,Corpulencia,308,Medicham,Medicham,,,1,0
bulk_up,Bulk Up,Corpulencia,392,Infernape,Infernape,,,1,0
bulk_up,Bulk Up,Corpulencia,448,Lucario,Lucario,,,1,0
bulk_up,Bulk Up,Corpulencia,454,Toxicroak,Toxicroak,,,1,0
bulk_up,Bulk Up,Corpulencia,475,Gallade,Gallade,,,1,0
bulk_up,Bulk Up,Corpulencia,500,Emboar,Emboar,,,1,0
bulk_up,Bulk Up,Corpulencia,534,Conkeldurr,Conkeldurr,,,1,0
bulk_up,Bulk Up,Corpulencia,553,Krookodile,Krookodile,,,1,0
bulk_up,Bulk Up,Corpulencia,614,Beartic,Beartic,,,1,0
bulk_up,Bulk Up,Corpulencia,652,Chesnaught,Chesnaught,,,1,0
bulk_up,Bulk Up,Corpulencia,660,Diggersby,Diggersby,,,1,0
bulk_up,Bulk Up,Corpulencia,663,Talonflame,Talonflame,,,1,0
bulk_up,Bulk Up,Corpulencia,675,Pangoro,Pangoro,,,1,0
bulk_up,Bulk Up,Corpulencia,701,Hawlucha,Hawlucha,,,1,0
bulk_up,Bulk Up,Corpulencia,727,Incineroar,Incineroar,,,1,0
bulk_up,Bulk Up,Corpulencia,740,Crabominable,Crabominable,,,1,1
bulk_up,Bulk Up,Corpulencia,745,Lycanroc,Lycanroc,,,1,0
bulk_up,Bulk Up,Corpulencia,766,Passimian,Passimian,,,1,0
bulk_up,Bulk Up,Corpulencia,778,Mimikyu,Mimikyu,,,1,0
bulk_up,Bulk Up,Corpulencia,784,Kommo-o,Kommo-o,,,1,0
bulk_up,Bulk Up,Corpulencia,823,Corviknight,Corviknight,,,1,0
bulk_up,Bulk Up,Corpulencia,903,Sneasler,Sneasler,,,1,0
bulk_up,Bulk Up,Corpulencia,914,Quaquaval,Quaquaval,,,1,0
bulk_up,Bulk Up,Corpulencia,937,Ceruledge,Ceruledge,,,1,0
bulk_up,Bulk Up,Corpulencia,964,Palafin,Palafin,,,1,1
bulk_up,Bulk Up,Corpulencia,10244,Decidueye,Decidueye,Hisuian Decidueye,Hisuian Decidueye,1,0
bulk_up,Bulk Up,Corpulencia,10250,Tauros,Tauros,Paldean Tauros,Paldean Tauros,1,1
bulk_up,Bulk Up,Corpulencia,10251,Tauros,Tauros,Paldean Tauros (Blaze),Paldean Tauros (Blaze),1,0
bulk_up,Bulk Up,Corpulencia,10252,Tauros,Tauros,Paldean Tauros (Aqua),Paldean Tauros (Aqua),1,1
bulldoze,Bulldoze,Terratemblor,3,Venusaur,Venusaur,,,1,0
bulldoze,Bulldoze,Terratemblor,6,Charizard,Charizard,,,1,0
bulldoze,Bulldoze,Terratemblor,9,Blastoise,Blastoise,,,1,0
bulldoze,Bulldoze,Terratemblor,24,Arbok,Arbok,,,1,0
bulldoze,Bulldoze,Terratemblor,59,Arcanine,Arcanine,,,1,0
bulldoze,Bulldoze,Terratemblor,68,Machamp,Machamp,,,1,0
bulldoze,Bulldoze,Terratemblor,80,Slowbro,Slowbro,,,1,0
bulldoze,Bulldoze,Terratemblor,115,Kangaskhan,Kangaskhan,,,1,0
bulldoze,Bulldoze,Terratemblor,127,Pinsir,Pinsir,,,1,0
bulldoze,Bulldoze,Terratemblor,128,Tauros,Tauros,,,1,0
bulldoze,Bulldoze,Terratemblor,130,Gyarados,Gyarados,,,1,0
bulldoze,Bulldoze,Terratemblor,142,Aerodactyl,Aerodactyl,,,1,0
bulldoze,Bulldoze,Terratemblor,143,Snorlax,Snorlax,,,1,0
bulldoze,Bulldoze,Terratemblor,149,Dragonite,Dragonite,,,1,0
bulldoze,Bulldoze,Terratemblor,154,Meganium,Meganium,,,1,0
bulldoze,Bulldoze,Terratemblor,157,Typhlosion,Typhlosion,,,1,0
bulldoze,Bulldoze,Terratemblor,160,Feraligatr,Feraligatr,,,1,0
bulldoze,Bulldoze,Terratemblor,181,Ampharos,Ampharos,,,1,0
bulldoze,Bulldoze,Terratemblor,184,Azumarill,Azumarill,,,1,0
bulldoze,Bulldoze,Terratemblor,186,Politoed,Politoed,,,1,0
bulldoze,Bulldoze,Terratemblor,199,Slowking,Slowking,,,1,0
bulldoze,Bulldoze,Terratemblor,205,Forretress,Forretress,,,1,0
bulldoze,Bulldoze,Terratemblor,208,Steelix,Steelix,,,1,0
bulldoze,Bulldoze,Terratemblor,214,Heracross,Heracross,,,1,0
bulldoze,Bulldoze,Terratemblor,248,Tyranitar,Tyranitar,,,1,0
bulldoze,Bulldoze,Terratemblor,306,Aggron,Aggron,,,1,0
bulldoze,Bulldoze,Terratemblor,319,Sharpedo,Sharpedo,,,1,0
bulldoze,Bulldoze,Terratemblor,323,Camerupt,Camerupt,,,1,0
bulldoze,Bulldoze,Terratemblor,324,Torkoal,Torkoal,,,1,0
bulldoze,Bulldoze,Terratemblor,334,Altaria,Altaria,,,1,0
bulldoze,Bulldoze,Terratemblor,350,Milotic,Milotic,,,1,0
bulldoze,Bulldoze,Terratemblor,362,Glalie,Glalie,,,1,0
bulldoze,Bulldoze,Terratemblor,389,Torterra,Torterra,,,1,0
bulldoze,Bulldoze,Terratemblor,392,Infernape,Infernape,,,1,0
bulldoze,Bulldoze,Terratemblor,395,Empoleon,Empoleon,,,1,0
bulldoze,Bulldoze,Terratemblor,409,Rampardos,Rampardos,,,1,0
bulldoze,Bulldoze,Terratemblor,411,Bastiodon,Bastiodon,,,1,0
bulldoze,Bulldoze,Terratemblor,445,Garchomp,Garchomp,,,1,0
bulldoze,Bulldoze,Terratemblor,448,Lucario,Lucario,,,1,0
bulldoze,Bulldoze,Terratemblor,450,Hippowdon,Hippowdon,,,1,0
bulldoze,Bulldoze,Terratemblor,454,Toxicroak,Toxicroak,,,1,0
bulldoze,Bulldoze,Terratemblor,460,Abomasnow,Abomasnow,,,1,0
bulldoze,Bulldoze,Terratemblor,464,Rhyperior,Rhyperior,,,1,0
bulldoze,Bulldoze,Terratemblor,472,Gliscor,Gliscor,,,1,0
bulldoze,Bulldoze,Terratemblor,473,Mamoswine,Mamoswine,,,1,0
bulldoze,Bulldoze,Terratemblor,475,Gallade,Gallade,,,1,0
bulldoze,Bulldoze,Terratemblor,500,Emboar,Emboar,,,1,0
bulldoze,Bulldoze,Terratemblor,503,Samurott,Samurott,,,1,0
bulldoze,Bulldoze,Terratemblor,530,Excadrill,Excadrill,,,1,0
bulldoze,Bulldoze,Terratemblor,534,Conkeldurr,Conkeldurr,,,1,0
bulldoze,Bulldoze,Terratemblor,553,Krookodile,Krookodile,,,1,0
bulldoze,Bulldoze,Terratemblor,614,Beartic,Beartic,,,1,0
bulldoze,Bulldoze,Terratemblor,618,Stunfisk,Stunfisk,,,1,0
bulldoze,Bulldoze,Terratemblor,623,Golurk,Golurk,,,1,0
bulldoze,Bulldoze,Terratemblor,635,Hydreigon,Hydreigon,,,1,0
bulldoze,Bulldoze,Terratemblor,652,Chesnaught,Chesnaught,,,1,0
bulldoze,Bulldoze,Terratemblor,660,Diggersby,Diggersby,,,1,0
bulldoze,Bulldoze,Terratemblor,675,Pangoro,Pangoro,,,1,0
bulldoze,Bulldoze,Terratemblor,695,Heliolisk,Heliolisk,,,1,0
bulldoze,Bulldoze,Terratemblor,697,Tyrantrum,Tyrantrum,,,1,0
bulldoze,Bulldoze,Terratemblor,699,Aurorus,Aurorus,,,1,0
bulldoze,Bulldoze,Terratemblor,706,Goodra,Goodra,,,1,0
bulldoze,Bulldoze,Terratemblor,709,Trevenant,Trevenant,,,1,0
bulldoze,Bulldoze,Terratemblor,713,Avalugg,Avalugg,,,1,0
bulldoze,Bulldoze,Terratemblor,727,Incineroar,Incineroar,,,1,0
bulldoze,Bulldoze,Terratemblor,740,Crabominable,Crabominable,,,1,0
bulldoze,Bulldoze,Terratemblor,745,Lycanroc,Lycanroc,,,1,0
bulldoze,Bulldoze,Terratemblor,750,Mudsdale,Mudsdale,,,1,0
bulldoze,Bulldoze,Terratemblor,765,Oranguru,Oranguru,,,1,0
bulldoze,Bulldoze,Terratemblor,766,Passimian,Passimian,,,1,0
bulldoze,Bulldoze,Terratemblor,780,Drampa,Drampa,,,1,0
bulldoze,Bulldoze,Terratemblor,784,Kommo-o,Kommo-o,,,1,0
bulldoze,Bulldoze,Terratemblor,842,Appletun,Appletun,,,1,0
bulldoze,Bulldoze,Terratemblor,844,Sandaconda,Sandaconda,,,1,0
bulldoze,Bulldoze,Terratemblor,867,Runerigus,Runerigus,,,1,0
bulldoze,Bulldoze,Terratemblor,899,Wyrdeer,Wyrdeer,,,1,0
bulldoze,Bulldoze,Terratemblor,934,Garganacl,Garganacl,,,1,0
bulldoze,Bulldoze,Terratemblor,959,Tinkaton,Tinkaton,,,1,0
bulldoze,Bulldoze,Terratemblor,968,Orthworm,Orthworm,,,1,0
bulldoze,Bulldoze,Terratemblor,981,Farigiraf,Farigiraf,,,1,0
bulldoze,Bulldoze,Terratemblor,10165,Slowbro,Slowbro,Galarian Slowbro,Galarian Slowbro,1,0
bulldoze,Bulldoze,Terratemblor,10172,Slowking,Slowking,Galarian Slowking,Galarian Slowking,1,0
bulldoze,Bulldoze,Terratemblor,10180,Stunfisk,Stunfisk,Galarian Stunfisk,Galarian Stunfisk,1,0
bulldoze,Bulldoze,Terratemblor,10230,Arcanine,Arcanine,Hisuian Arcanine,Hisuian Arcanine,1,0
bulldoze,Bulldoze,Terratemblor,10233,Typhlosion,Typhlosion,Hisuian Typhlosion,Hisuian Typhlosion,1,0
bulldoze,Bulldoze,Terratemblor,10236,Samurott,Samurott,Hisuian Samurott,Hisuian Samurott,1,0
bulldoze,Bulldoze,Terratemblor,10242,Goodra,Goodra,Hisuian Goodra,Hisuian Goodra,1,0
bulldoze,Bulldoze,Terratemblor,10245,Avalugg,Avalugg,Hisuian Avalugg,Hisuian Avalugg,1,0
bulldoze,Bulldoze,Terratemblor,10250,Tauros,Tauros,Paldean Tauros,Paldean Tauros,1,0
bulldoze,Bulldoze,Terratemblor,10251,Tauros,Tauros,Paldean Tauros (Blaze),Paldean Tauros (Blaze),1,0
bulldoze,Bulldoze,Terratemblor,10252,Tauros,Tauros,Paldean Tauros (Aqua),Paldean Tauros (Aqua),1,0
bullet_punch,Bullet Punch,Puño Bala,68,Machamp,Machamp,,,1,1
bullet_punch,Bullet Punch,Puño Bala,212,Scizor,Scizor,,,1,1
bullet_punch,Bullet Punch,Puño Bala,308,Medicham,Medicham,,,1,1
bullet_punch,Bullet Punch,Puño Bala,448,Lucario,Lucario,,,1,1
bullet_punch,Bullet Punch,Puño Bala,454,Toxicroak,Toxicroak,,,1,0
bullet_punch,Bullet Punch,Puño Bala,675,Pangoro,Pangoro,,,1,1
bullet_seed,Bullet Seed,Semilladora,3,Venusaur,Venusaur,,,1,0
bullet_seed,Bullet Seed,Semilladora,71,Victreebel,Victreebel,,,1,0
bullet_seed,Bullet Seed,Semilladora,154,Meganium,Meganium,,,1,0
bullet_seed,Bullet Seed,Semilladora,214,Heracross,Heracross,,,1,0
bullet_seed,Bullet Seed,Semilladora,389,Torterra,Torterra,,,1,0
bullet_seed,Bullet Seed,Semilladora,407,Roserade,Roserade,,,1,0
bullet_seed,Bullet Seed,Semilladora,460,Abomasnow,Abomasnow,,,1,0
bullet_seed,Bullet Seed,Semilladora,470,Leafeon,Leafeon,,,1,0
bullet_seed,Bullet Seed,Semilladora,497,Serperior,Serperior,,,1,0
bullet_seed,Bullet Seed,Semilladora,505,Watchog,Watchog,,,1,0
bullet_seed,Bullet Seed,Semilladora,512,Simisage,Simisage,,,1,0
bullet_seed,Bullet Seed,Semilladora,652,Chesnaught,Chesnaught,,,1,0
bullet_seed,Bullet Seed,Semilladora,711,Gourgeist,Gourgeist,,,1,0
bullet_seed,Bullet Seed,Semilladora,724,Decidueye,Decidueye,,,1,0
bullet_seed,Bullet Seed,Semilladora,733,Toucannon,Toucannon,,,1,1
bullet_seed,Bullet Seed,Semilladora,763,Tsareena,Tsareena,,,1,0
bullet_seed,Bullet Seed,Semilladora,841,Flapple,Flapple,,,1,0
bullet_seed,Bullet Seed,Semilladora,842,Appletun,Appletun,,,1,0
bullet_seed,Bullet Seed,Semilladora,877,Morpeko,Morpeko,,,1,0
bullet_seed,Bullet Seed,Semilladora,908,Meowscarada,Meowscarada,,,1,0
bullet_seed,Bullet Seed,Semilladora,925,Maushold,Maushold,,,1,0
bullet_seed,Bullet Seed,Semilladora,952,Scovillain,Scovillain,,,1,0
bullet_seed,Bullet Seed,Semilladora,1019,Hydrapple,Hydrapple,,,1,0
bullet_seed,Bullet Seed,Semilladora,10244,Decidueye,Decidueye,Hisuian Decidueye,Hisuian Decidueye,1,0
burn_up,Burn Up,Llama Final,59,Arcanine,Arcanine,,,1,0
burn_up,Burn Up,Llama Final,157,Typhlosion,Typhlosion,,,1,0
burn_up,Burn Up,Llama Final,500,Emboar,Emboar,,,1,0
burn_up,Burn Up,Llama Final,911,Skeledirge,Skeledirge,,,1,0
burn_up,Burn Up,Llama Final,936,Armarouge,Armarouge,,,1,0
burn_up,Burn Up,Llama Final,937,Ceruledge,Ceruledge,,,1,0
burn_up,Burn Up,Llama Final,10230,Arcanine,Arcanine,Hisuian Arcanine,Hisuian Arcanine,1,0
burn_up,Burn Up,Llama Final,10233,Typhlosion,Typhlosion,Hisuian Typhlosion,Hisuian Typhlosion,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,38,Ninetales,Ninetales,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,136,Flareon,Flareon,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,157,Typhlosion,Typhlosion,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,229,Houndoom,Houndoom,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,323,Camerupt,Camerupt,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,324,Torkoal,Torkoal,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,354,Banette,Banette,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,392,Infernape,Infernape,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,442,Spiritomb,Spiritomb,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,510,Liepard,Liepard,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,514,Simisear,Simisear,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,571,Zoroark,Zoroark,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,609,Chandelure,Chandelure,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,655,Delphox,Delphox,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,709,Trevenant,Trevenant,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,727,Incineroar,Incineroar,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,758,Salazzle,Salazzle,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,778,Mimikyu,Mimikyu,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,952,Scovillain,Scovillain,,,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,10233,Typhlosion,Typhlosion,Hisuian Typhlosion,Hisuian Typhlosion,1,0
burning_jealousy,Burning Jealousy,Envidia Ardiente,10239,Zoroark,Zoroark,Hisuian Zoroark,Hisuian Zoroark,1,0
calm_mind,Calm Mind,Paz Mental,36,Clefable,Clefable,,,1,1
calm_mind,Calm Mind,Paz Mental,38,Ninetales,Ninetales,,,1,0
calm_mind,Calm Mind,Paz Mental,65,Alakazam,Alakazam,,,1,1
calm_mind,Calm Mind,Paz Mental,80,Slowbro,Slowbro,,,1,1
calm_mind,Calm Mind,Paz Mental,134,Vaporeon,Vaporeon,,,1,0
calm_mind,Calm Mind,Paz Mental,135,Jolteon,Jolteon,,,1,0
calm_mind,Calm Mind,Paz Mental,136,Flareon,Flareon,,,1,0
calm_mind,Calm Mind,Paz Mental,196,Espeon,Espeon,,,1,1
calm_mind,Calm Mind,Paz Mental,197,Umbreon,Umbreon,,,1,0
calm_mind,Calm Mind,Paz Mental,199,Slowking,Slowking,,,1,0
calm_mind,Calm Mind,Paz Mental,282,Gardevoir,Gardevoir,,,1,0
calm_mind,Calm Mind,Paz Mental,302,Sableye,Sableye,,,1,0
calm_mind,Calm Mind,Paz Mental,308,Medicham,Medicham,,,1,0
calm_mind,Calm Mind,Paz Mental,354,Banette,Banette,,,1,0
calm_mind,Calm Mind,Paz Mental,358,Chimecho,Chimecho,,,1,0
calm_mind,Calm Mind,Paz Mental,359,Absol,Absol,,,1,0
calm_mind,Calm Mind,Paz Mental,392,Infernape,Infernape,,,1,0
calm_mind,Calm Mind,Paz Mental,442,Spiritomb,Spiritomb,,,1,0
calm_mind,Calm Mind,Paz Mental,448,Lucario,Lucario,,,1,0
calm_mind,Calm Mind,Paz Mental,461,Weavile,Weavile,,,1,0
calm_mind,Calm Mind,Paz Mental,470,Leafeon,Leafeon,,,1,0
calm_mind,Calm Mind,Paz Mental,471,Glaceon,Glaceon,,,1,1
calm_mind,Calm Mind,Paz Mental,475,Gallade,Gallade,,,1,0
calm_mind,Calm Mind,Paz Mental,497,Serperior,Serperior,,,1,0
calm_mind,Calm Mind,Paz Mental,531,Audino,Audino,,,1,0
calm_mind,Calm Mind,Paz Mental,563,Cofagrigus,Cofagrigus,,,1,0
calm_mind,Calm Mind,Paz Mental,571,Zoroark,Zoroark,,,1,0
calm_mind,Calm Mind,Paz Mental,579,Reuniclus,Reuniclus,,,1,1
calm_mind,Calm Mind,Paz Mental,609,Chandelure,Chandelure,,,1,0
calm_mind,Calm Mind,Paz Mental,637,Volcarona,Volcarona,,,1,0
calm_mind,Calm Mind,Paz Mental,655,Delphox,Delphox,,,1,1
calm_mind,Calm Mind,Paz Mental,666,Vivillon,Vivillon,,,1,0
calm_mind,Calm Mind,Paz Mental,670,Floette,Floette,,,1,1
calm_mind,Calm Mind,Paz Mental,671,Florges,Florges,,,1,1
calm_mind,Calm Mind,Paz Mental,678,Meowstic,Meowstic,Meowstic-M,Meowstic-M,1,0
