pokemon_id,pokemon_name_en,pokemon_name_es,form_name_en,form_name_es,move_key,name_en,name_es,is_in_move_pool,is_observed_in_sets
121,Starmie,Starmie,,,minimize,Minimize,Reducción,1,0
121,Starmie,Starmie,,,power_gem,Power Gem,Joya de Luz,1,0
121,Starmie,Starmie,,,protect,Protect,Protección,1,1
121,Starmie,Starmie,,,psychic,Psychic,Psíquico,1,1
121,Starmie,Starmie,,,psycho_cut,Psycho Cut,Psicocorte,1,0
121,Starmie,Starmie,,,psyshock,Psyshock,Psicocarga,1,0
121,Starmie,Starmie,,,rain_dance,Rain Dance,Danza Lluvia,1,0
121,Starmie,Starmie,,,rapid_spin,Rapid Spin,Giro Rápido,1,0
121,Starmie,Starmie,,,recover,Recover,Recuperación,1,0
121,Starmie,Starmie,,,reflect,Reflect,Reflejo,1,0
121,Starmie,Starmie,,,rest,Rest,Descanso,1,0
121,Starmie,Starmie,,,round,Round,Canon,1,0
121,Starmie,Starmie,,,safeguard,Safeguard,Velo Sagrado,1,0
121,Starmie,Starmie,,,scald,Scald,Escaldar,1,1
121,Starmie,Starmie,,,self_destruct,Self-Destruct,Autodestrucción,1,0
121,Starmie,Starmie,,,skill_swap,Skill Swap,Intercambio,1,0
121,Starmie,Starmie,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
121,Starmie,Starmie,,,snore,Snore,Ronquido,1,0
121,Starmie,Starmie,,,substitute,Substitute,Sustituto,1,0
121,Starmie,Starmie,,,surf,Surf,Surf,1,0
121,Starmie,Starmie,,,thunder,Thunder,Trueno,1,0
121,Starmie,Starmie,,,thunder_wave,Thunder Wave,Onda Trueno,1,0
121,Starmie,Starmie,,,thunderbolt,Thunderbolt,Rayo,1,1
121,Starmie,Starmie,,,tri_attack,Tri Attack,Triataque,1,0
121,Starmie,Starmie,,,trick,Trick,Truco,1,0
121,Starmie,Starmie,,,trick_room,Trick Room,Espacio Raro,1,1
121,Starmie,Starmie,,,water_pulse,Water Pulse,Hidropulso,1,0
121,Starmie,Starmie,,,waterfall,Waterfall,Cascada,1,0
121,Starmie,Starmie,,,whirlpool,Whirlpool,Torbellino,1,0
121,Starmie,Starmie,,,wonder_room,Wonder Room,Zona Extraña,1,0
121,Starmie,Starmie,,,zen_headbutt,Zen Headbutt,Cabezazo Zen,1,0
127,Pinsir,Pinsir,,,aerial_ace,Aerial Ace,Golpe Aéreo,1,0
127,Pinsir,Pinsir,,,attract,Attract,Atracción,1,0
127,Pinsir,Pinsir,,,bind,Bind,Atadura,1,0
127,Pinsir,Pinsir,,,body_slam,Body Slam,Golpe Cuerpo,1,1
127,Pinsir,Pinsir,,,brick_break,Brick Break,Demolición,1,0
127,Pinsir,Pinsir,,,brutal_swing,Brutal Swing,Giro Vil,1,0
127,Pinsir,Pinsir,,,bug_bite,Bug Bite,Picadura,1,0
127,Pinsir,Pinsir,,,bulk_up,Bulk Up,Corpulencia,1,0
127,Pinsir,Pinsir,,,bulldoze,Bulldoze,Terratemblor,1,0
127,Pinsir,Pinsir,,,circle_throw,Circle Throw,Llave Giro,1,0
127,Pinsir,Pinsir,,,close_combat,Close Combat,A Bocajarro,1,1
127,Pinsir,Pinsir,,,detect,Detect,Detección,1,0
127,Pinsir,Pinsir,,,dig,Dig,Excavar,1,0
127,Pinsir,Pinsir,,,double_hit,Double Hit,Doble Golpe,1,0
127,Pinsir,Pinsir,,,earthquake,Earthquake,Terremoto,1,1
127,Pinsir,Pinsir,,,endure,Endure,Aguante,1,0
127,Pinsir,Pinsir,,,facade,Facade,Imagen,1,0
127,Pinsir,Pinsir,,,feint,Feint,Amago,1,1
127,Pinsir,Pinsir,,,flail,Flail,Azote,1,0
127,Pinsir,Pinsir,,,fling,Fling,Lanzamiento,1,0
127,Pinsir,Pinsir,,,focus_blast,Focus Blast,Onda Certera,1,0
127,Pinsir,Pinsir,,,focus_energy,Focus Energy,Foco Energía,1,0
127,Pinsir,Pinsir,,,giga_impact,Giga Impact,Gigaimpacto,1,0
127,Pinsir,Pinsir,,,guillotine,Guillotine,Guillotina,1,0
127,Pinsir,Pinsir,,,hard_press,Hard Press,Prensa Metálica,1,0
127,Pinsir,Pinsir,,,helping_hand,Helping Hand,Refuerzo,1,0
127,Pinsir,Pinsir,,,high_horsepower,High Horsepower,Fuerza Equina,1,0
127,Pinsir,Pinsir,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
127,Pinsir,Pinsir,,,iron_defense,Iron Defense,Defensa Férrea,1,0
127,Pinsir,Pinsir,,,lunge,Lunge,Plancha,1,0
127,Pinsir,Pinsir,,,pounce,Pounce,Pounce,1,0
127,Pinsir,Pinsir,,,protect,Protect,Protección,1,1
127,Pinsir,Pinsir,,,quick_attack,Quick Attack,Ataque Rápido,1,1
127,Pinsir,Pinsir,,,rain_dance,Rain Dance,Danza Lluvia,1,0
127,Pinsir,Pinsir,,,rest,Rest,Descanso,1,0
127,Pinsir,Pinsir,,,reversal,Reversal,Inversión,1,0
127,Pinsir,Pinsir,,,rock_slide,Rock Slide,Avalancha,1,1
127,Pinsir,Pinsir,,,rock_tomb,Rock Tomb,Tumba Rocas,1,0
127,Pinsir,Pinsir,,,round,Round,Canon,1,0
127,Pinsir,Pinsir,,,seismic_toss,Seismic Toss,Sísmico,1,0
127,Pinsir,Pinsir,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
127,Pinsir,Pinsir,,,snore,Snore,Ronquido,1,0
127,Pinsir,Pinsir,,,stone_edge,Stone Edge,Roca Afilada,1,0
127,Pinsir,Pinsir,,,storm_throw,Storm Throw,Llave Corsé,1,0
127,Pinsir,Pinsir,,,substitute,Substitute,Sustituto,1,0
127,Pinsir,Pinsir,,,sunny_day,Sunny Day,Día Soleado,1,0
127,Pinsir,Pinsir,,,superpower,Superpower,Fuerza Bruta,1,0
127,Pinsir,Pinsir,,,swords_dance,Swords Dance,Danza Espada,1,1
127,Pinsir,Pinsir,,,thief,Thief,Ladrón,1,0
127,Pinsir,Pinsir,,,thrash,Thrash,Golpe,1,0
127,Pinsir,Pinsir,,,throat_chop,Throat Chop,Golpe Mordaza,1,0
127,Pinsir,Pinsir,,,x_scissor,X-Scissor,Tijera X,1,1
128,Tauros,Tauros,,,assurance,Assurance,Buena Baza,1,0
128,Tauros,Tauros,,,blizzard,Blizzard,Ventisca,1,0
128,Tauros,Tauros,,,body_slam,Body Slam,Golpe Cuerpo,1,1
128,Tauros,Tauros,,,bulldoze,Bulldoze,Terratemblor,1,0
128,Tauros,Tauros,,,close_combat,Close Combat,A Bocajarro,1,1
128,Tauros,Tauros,,,curse,Curse,Maldición,1,0
128,Tauros,Tauros,,,dig,Dig,Excavar,1,0
128,Tauros,Tauros,,,double_edge,Double-Edge,Doble Filo,1,0
128,Tauros,Tauros,,,earthquake,Earthquake,Terremoto,1,1
128,Tauros,Tauros,,,endeavor,Endeavor,Esfuerzo,1,0
128,Tauros,Tauros,,,endure,Endure,Aguante,1,0
128,Tauros,Tauros,,,facade,Facade,Imagen,1,0
128,Tauros,Tauros,,,fire_blast,Fire Blast,Llamarada,1,0
128,Tauros,Tauros,,,flamethrower,Flamethrower,Lanzallamas,1,0
128,Tauros,Tauros,,,giga_impact,Giga Impact,Gigaimpacto,1,0
128,Tauros,Tauros,,,helping_hand,Helping Hand,Refuerzo,1,1
128,Tauros,Tauros,,,high_horsepower,High Horsepower,Fuerza Equina,1,0
128,Tauros,Tauros,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
128,Tauros,Tauros,,,ice_beam,Ice Beam,Rayo Hielo,1,0
128,Tauros,Tauros,,,icy_wind,Icy Wind,Viento Hielo,1,0
128,Tauros,Tauros,,,iron_head,Iron Head,Cabeza de Hierro,1,1
128,Tauros,Tauros,,,iron_tail,Iron Tail,Cola Férrea,1,0
128,Tauros,Tauros,,,lash_out,Lash Out,Desahogo,1,0
128,Tauros,Tauros,,,megahorn,Megahorn,Megacuerno,1,0
128,Tauros,Tauros,,,outrage,Outrage,Enfado,1,0
128,Tauros,Tauros,,,payback,Payback,Vendetta,1,0
128,Tauros,Tauros,,,protect,Protect,Protección,1,1
128,Tauros,Tauros,,,raging_bull,Raging Bull,Raging Bull,1,0
128,Tauros,Tauros,,,rain_dance,Rain Dance,Danza Lluvia,1,0
128,Tauros,Tauros,,,rest,Rest,Descanso,1,0
128,Tauros,Tauros,,,reversal,Reversal,Inversión,1,0
128,Tauros,Tauros,,,rock_slide,Rock Slide,Avalancha,1,1
128,Tauros,Tauros,,,rock_tomb,Rock Tomb,Tumba Rocas,1,0
128,Tauros,Tauros,,,round,Round,Canon,1,0
128,Tauros,Tauros,,,sandstorm,Sandstorm,Tormenta Arena,1,0
128,Tauros,Tauros,,,scary_face,Scary Face,Cara Susto,1,0
128,Tauros,Tauros,,,shadow_ball,Shadow Ball,Bola Sombra,1,0
128,Tauros,Tauros,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
128,Tauros,Tauros,,,smart_strike,Smart Strike,Cuerno Certero,1,0
128,Tauros,Tauros,,,snore,Snore,Ronquido,1,0
128,Tauros,Tauros,,,solar_beam,Solar Beam,Rayo Solar,1,0
128,Tauros,Tauros,,,stomping_tantrum,Stomping Tantrum,Pataleta,1,0
128,Tauros,Tauros,,,stone_edge,Stone Edge,Roca Afilada,1,0
128,Tauros,Tauros,,,substitute,Substitute,Sustituto,1,0
128,Tauros,Tauros,,,sunny_day,Sunny Day,Día Soleado,1,0
128,Tauros,Tauros,,,surf,Surf,Surf,1,0
128,Tauros,Tauros,,,swagger,Swagger,Contoneo,1,0
128,Tauros,Tauros,,,thief,Thief,Ladrón,1,0
128,Tauros,Tauros,,,thrash,Thrash,Golpe,1,0
128,Tauros,Tauros,,,throat_chop,Throat Chop,Golpe Mordaza,1,0
128,Tauros,Tauros,,,thunder,Thunder,Trueno,1,0
128,Tauros,Tauros,,,thunderbolt,Thunderbolt,Rayo,1,0
128,Tauros,Tauros,,,trailblaze,Trailblaze,Trailblaze,1,0
128,Tauros,Tauros,,,uproar,Uproar,Alboroto,1,0
128,Tauros,Tauros,,,whirlpool,Whirlpool,Torbellino,1,0
128,Tauros,Tauros,,,wild_charge,Wild Charge,Voltio Cruel,1,1
128,Tauros,Tauros,,,zen_headbutt,Zen Headbutt,Cabezazo Zen,1,0
130,Gyarados,Gyarados,,,aqua_tail,Aqua Tail,Acua Cola,1,0
130,Gyarados,Gyarados,,,avalanche,Avalanche,Alud,1,0
130,Gyarados,Gyarados,,,bite,Bite,Mordisco,1,0
130,Gyarados,Gyarados,,,blizzard,Blizzard,Ventisca,1,0
130,Gyarados,Gyarados,,,body_slam,Body Slam,Golpe Cuerpo,1,0
130,Gyarados,Gyarados,,,bounce,Bounce,Bote,1,0
130,Gyarados,Gyarados,,,brutal_swing,Brutal Swing,Giro Vil,1,0
130,Gyarados,Gyarados,,,bulldoze,Bulldoze,Terratemblor,1,0
130,Gyarados,Gyarados,,,chilling_water,Chilling Water,Chilling Water,1,0
130,Gyarados,Gyarados,,,crunch,Crunch,Triturar,1,1
130,Gyarados,Gyarados,,,dark_pulse,Dark Pulse,Pulso Umbrío,1,0
130,Gyarados,Gyarados,,,dive,Dive,Buceo,1,0
130,Gyarados,Gyarados,,,double_edge,Double-Edge,Doble Filo,1,0
130,Gyarados,Gyarados,,,dragon_cheer,Dragon Cheer,Bramido Dragón,1,0
130,Gyarados,Gyarados,,,dragon_dance,Dragon Dance,Danza Dragón,1,1
130,Gyarados,Gyarados,,,dragon_pulse,Dragon Pulse,Pulso Dragón,1,0
130,Gyarados,Gyarados,,,dragon_rush,Dragon Rush,Carga Dragón,1,0
130,Gyarados,Gyarados,,,dragon_tail,Dragon Tail,Cola Dragón,1,0
130,Gyarados,Gyarados,,,earthquake,Earthquake,Terremoto,1,1
130,Gyarados,Gyarados,,,endeavor,Endeavor,Esfuerzo,1,0
130,Gyarados,Gyarados,,,endure,Endure,Aguante,1,0
130,Gyarados,Gyarados,,,facade,Facade,Imagen,1,0
130,Gyarados,Gyarados,,,fire_blast,Fire Blast,Llamarada,1,0
130,Gyarados,Gyarados,,,flail,Flail,Azote,1,0
130,Gyarados,Gyarados,,,flamethrower,Flamethrower,Lanzallamas,1,0
130,Gyarados,Gyarados,,,giga_impact,Giga Impact,Gigaimpacto,1,0
130,Gyarados,Gyarados,,,helping_hand,Helping Hand,Refuerzo,1,0
130,Gyarados,Gyarados,,,hurricane,Hurricane,Vendaval,1,0
130,Gyarados,Gyarados,,,hydro_pump,Hydro Pump,Hidrobomba,1,0
130,Gyarados,Gyarados,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
130,Gyarados,Gyarados,,,ice_beam,Ice Beam,Rayo Hielo,1,0
130,Gyarados,Gyarados,,,ice_fang,Ice Fang,Colmillo Hielo,1,1
130,Gyarados,Gyarados,,,icy_wind,Icy Wind,Viento Hielo,1,0
130,Gyarados,Gyarados,,,iron_head,Iron Head,Cabeza de Hierro,1,0
130,Gyarados,Gyarados,,,iron_tail,Iron Tail,Cola Férrea,1,0
130,Gyarados,Gyarados,,,lash_out,Lash Out,Desahogo,1,0
130,Gyarados,Gyarados,,,muddy_water,Muddy Water,Agua Lodosa,1,0
130,Gyarados,Gyarados,,,outrage,Outrage,Enfado,1,0
130,Gyarados,Gyarados,,,payback,Payback,Vendetta,1,0
130,Gyarados,Gyarados,,,power_whip,Power Whip,Latigazo,1,0
130,Gyarados,Gyarados,,,protect,Protect,Protección,1,1
130,Gyarados,Gyarados,,,rain_dance,Rain Dance,Danza Lluvia,1,0
130,Gyarados,Gyarados,,,rest,Rest,Descanso,1,0
130,Gyarados,Gyarados,,,roar,Roar,Rugido,1,0
130,Gyarados,Gyarados,,,round,Round,Canon,1,0
130,Gyarados,Gyarados,,,sandstorm,Sandstorm,Tormenta Arena,1,0
130,Gyarados,Gyarados,,,scald,Scald,Escaldar,1,0
130,Gyarados,Gyarados,,,scale_shot,Scale Shot,Ráfaga Escamas,1,0
130,Gyarados,Gyarados,,,scary_face,Scary Face,Cara Susto,1,0
130,Gyarados,Gyarados,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
130,Gyarados,Gyarados,,,snore,Snore,Ronquido,1,0
130,Gyarados,Gyarados,,,spite,Spite,Rencor,1,0
130,Gyarados,Gyarados,,,stone_edge,Stone Edge,Roca Afilada,1,0
130,Gyarados,Gyarados,,,substitute,Substitute,Sustituto,1,0
130,Gyarados,Gyarados,,,sunny_day,Sunny Day,Día Soleado,1,0
130,Gyarados,Gyarados,,,surf,Surf,Surf,1,0
130,Gyarados,Gyarados,,,swagger,Swagger,Contoneo,1,0
130,Gyarados,Gyarados,,,taunt,Taunt,Mofa,1,0
130,Gyarados,Gyarados,,,temper_flare,Temper Flare,Cólera Ardiente,1,0
130,Gyarados,Gyarados,,,thrash,Thrash,Golpe,1,0
130,Gyarados,Gyarados,,,thunder,Thunder,Trueno,1,0
130,Gyarados,Gyarados,,,thunder_wave,Thunder Wave,Onda Trueno,1,1
130,Gyarados,Gyarados,,,thunderbolt,Thunderbolt,Rayo,1,0
130,Gyarados,Gyarados,,,uproar,Uproar,Alboroto,1,0
130,Gyarados,Gyarados,,,water_pulse,Water Pulse,Hidropulso,1,0
130,Gyarados,Gyarados,,,waterfall,Waterfall,Cascada,1,1
130,Gyarados,Gyarados,,,whirlpool,Whirlpool,Torbellino,1,0
132,Ditto,Ditto,,,transform,Transform,Transformación,1,1
134,Vaporeon,Vaporeon,,,acid_armor,Acid Armor,Armadura Ácida,1,0
134,Vaporeon,Vaporeon,,,alluring_voice,Alluring Voice,Canto Encantador,1,0
134,Vaporeon,Vaporeon,,,aqua_ring,Aqua Ring,Acua Aro,1,0
134,Vaporeon,Vaporeon,,,baby_doll_eyes,Baby-Doll Eyes,Ojitos Tiernos,1,0
134,Vaporeon,Vaporeon,,,baton_pass,Baton Pass,Relevo,1,1
134,Vaporeon,Vaporeon,,,bite,Bite,Mordisco,1,0
134,Vaporeon,Vaporeon,,,blizzard,Blizzard,Ventisca,1,0
134,Vaporeon,Vaporeon,,,body_slam,Body Slam,Golpe Cuerpo,1,0
134,Vaporeon,Vaporeon,,,calm_mind,Calm Mind,Paz Mental,1,0
134,Vaporeon,Vaporeon,,,charm,Charm,Encanto,1,0
134,Vaporeon,Vaporeon,,,chilling_water,Chilling Water,Chilling Water,1,0
134,Vaporeon,Vaporeon,,,copycat,Copycat,Copión,1,0
134,Vaporeon,Vaporeon,,,covet,Covet,Antojo,1,0
134,Vaporeon,Vaporeon,,,curse,Curse,Maldición,1,0
134,Vaporeon,Vaporeon,,,detect,Detect,Detección,1,0
134,Vaporeon,Vaporeon,,,dig,Dig,Excavar,1,0
134,Vaporeon,Vaporeon,,,dive,Dive,Buceo,1,0
134,Vaporeon,Vaporeon,,,double_edge,Double-Edge,Doble Filo,1,0
134,Vaporeon,Vaporeon,,,endure,Endure,Aguante,1,0
134,Vaporeon,Vaporeon,,,facade,Facade,Imagen,1,0
134,Vaporeon,Vaporeon,,,fake_tears,Fake Tears,Llanto Falso,1,0
134,Vaporeon,Vaporeon,,,flail,Flail,Azote,1,0
134,Vaporeon,Vaporeon,,,flip_turn,Flip Turn,Viraje,1,0
134,Vaporeon,Vaporeon,,,focus_energy,Focus Energy,Foco Energía,1,0
134,Vaporeon,Vaporeon,,,giga_impact,Giga Impact,Gigaimpacto,1,0
134,Vaporeon,Vaporeon,,,haze,Haze,Niebla,1,0
134,Vaporeon,Vaporeon,,,helping_hand,Helping Hand,Refuerzo,1,1
134,Vaporeon,Vaporeon,,,hydro_pump,Hydro Pump,Hidrobomba,1,0
134,Vaporeon,Vaporeon,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
134,Vaporeon,Vaporeon,,,hyper_voice,Hyper Voice,Vozarrón,1,1
134,Vaporeon,Vaporeon,,,ice_beam,Ice Beam,Rayo Hielo,1,1
134,Vaporeon,Vaporeon,,,icy_wind,Icy Wind,Viento Hielo,1,0
134,Vaporeon,Vaporeon,,,iron_tail,Iron Tail,Cola Férrea,1,0
134,Vaporeon,Vaporeon,,,last_resort,Last Resort,Última Baza,1,0
134,Vaporeon,Vaporeon,,,liquidation,Liquidation,Hidroariete,1,0
134,Vaporeon,Vaporeon,,,mud_slap,Mud-Slap,Bofetón Lodo,1,0
134,Vaporeon,Vaporeon,,,muddy_water,Muddy Water,Agua Lodosa,1,1
134,Vaporeon,Vaporeon,,,protect,Protect,Protección,1,1
134,Vaporeon,Vaporeon,,,quick_attack,Quick Attack,Ataque Rápido,1,0
134,Vaporeon,Vaporeon,,,rain_dance,Rain Dance,Danza Lluvia,1,0
134,Vaporeon,Vaporeon,,,rest,Rest,Descanso,1,0
134,Vaporeon,Vaporeon,,,roar,Roar,Rugido,1,0
134,Vaporeon,Vaporeon,,,round,Round,Canon,1,0
134,Vaporeon,Vaporeon,,,scald,Scald,Escaldar,1,1
134,Vaporeon,Vaporeon,,,shadow_ball,Shadow Ball,Bola Sombra,1,0
134,Vaporeon,Vaporeon,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
134,Vaporeon,Vaporeon,,,snore,Snore,Ronquido,1,0
134,Vaporeon,Vaporeon,,,stored_power,Stored Power,Poder Reserva,1,0
134,Vaporeon,Vaporeon,,,substitute,Substitute,Sustituto,1,0
134,Vaporeon,Vaporeon,,,sunny_day,Sunny Day,Día Soleado,1,0
134,Vaporeon,Vaporeon,,,surf,Surf,Surf,1,0
134,Vaporeon,Vaporeon,,,tickle,Tickle,Cosquillas,1,0
134,Vaporeon,Vaporeon,,,trailblaze,Trailblaze,Trailblaze,1,0
134,Vaporeon,Vaporeon,,,water_pulse,Water Pulse,Hidropulso,1,0
134,Vaporeon,Vaporeon,,,waterfall,Waterfall,Cascada,1,0
134,Vaporeon,Vaporeon,,,weather_ball,Weather Ball,Meteorobola,1,0
134,Vaporeon,Vaporeon,,,whirlpool,Whirlpool,Torbellino,1,0
134,Vaporeon,Vaporeon,,,yawn,Yawn,Bostezo,1,0
135,Jolteon,Jolteon,,,agility,Agility,Agilidad,1,0
135,Jolteon,Jolteon,,,alluring_voice,Alluring Voice,Canto Encantador,1,0
135,Jolteon,Jolteon,,,baby_doll_eyes,Baby-Doll Eyes,Ojitos Tiernos,1,0
135,Jolteon,Jolteon,,,baton_pass,Baton Pass,Relevo,1,0
135,Jolteon,Jolteon,,,bite,Bite,Mordisco,1,0
135,Jolteon,Jolteon,,,body_slam,Body Slam,Golpe Cuerpo,1,0
135,Jolteon,Jolteon,,,calm_mind,Calm Mind,Paz Mental,1,0
135,Jolteon,Jolteon,,,charge,Charge,Carga,1,0
135,Jolteon,Jolteon,,,charge_beam,Charge Beam,Rayo Carga,1,0
135,Jolteon,Jolteon,,,charm,Charm,Encanto,1,0
135,Jolteon,Jolteon,,,copycat,Copycat,Copión,1,0
135,Jolteon,Jolteon,,,covet,Covet,Antojo,1,0
135,Jolteon,Jolteon,,,curse,Curse,Maldición,1,0
135,Jolteon,Jolteon,,,detect,Detect,Detección,1,0
135,Jolteon,Jolteon,,,dig,Dig,Excavar,1,0
135,Jolteon,Jolteon,,,discharge,Discharge,Chispazo,1,0
135,Jolteon,Jolteon,,,double_edge,Double-Edge,Doble Filo,1,0
135,Jolteon,Jolteon,,,eerie_impulse,Eerie Impulse,Onda Anómala,1,0
135,Jolteon,Jolteon,,,electric_terrain,Electric Terrain,Campo Eléctrico,1,0
135,Jolteon,Jolteon,,,electro_ball,Electro Ball,Bola Voltio,1,0
135,Jolteon,Jolteon,,,electroweb,Electroweb,Electrotela,1,0
135,Jolteon,Jolteon,,,endure,Endure,Aguante,1,0
135,Jolteon,Jolteon,,,facade,Facade,Imagen,1,0
135,Jolteon,Jolteon,,,fake_tears,Fake Tears,Llanto Falso,1,0
135,Jolteon,Jolteon,,,flail,Flail,Azote,1,0
135,Jolteon,Jolteon,,,focus_energy,Focus Energy,Foco Energía,1,0
135,Jolteon,Jolteon,,,giga_impact,Giga Impact,Gigaimpacto,1,0
135,Jolteon,Jolteon,,,helping_hand,Helping Hand,Refuerzo,1,1
135,Jolteon,Jolteon,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
135,Jolteon,Jolteon,,,hyper_voice,Hyper Voice,Vozarrón,1,1
135,Jolteon,Jolteon,,,last_resort,Last Resort,Última Baza,1,0
135,Jolteon,Jolteon,,,light_screen,Light Screen,Pantalla de Luz,1,0
135,Jolteon,Jolteon,,,metal_sound,Metal Sound,Eco Metálico,1,0
135,Jolteon,Jolteon,,,mud_slap,Mud-Slap,Bofetón Lodo,1,0
135,Jolteon,Jolteon,,,pin_missile,Pin Missile,Pin Misil,1,0
135,Jolteon,Jolteon,,,protect,Protect,Protección,1,1
135,Jolteon,Jolteon,,,quick_attack,Quick Attack,Ataque Rápido,1,0
135,Jolteon,Jolteon,,,rain_dance,Rain Dance,Danza Lluvia,1,0
135,Jolteon,Jolteon,,,rest,Rest,Descanso,1,0
135,Jolteon,Jolteon,,,rising_voltage,Rising Voltage,Alto Voltaje,1,0
135,Jolteon,Jolteon,,,roar,Roar,Rugido,1,0
135,Jolteon,Jolteon,,,round,Round,Canon,1,0
135,Jolteon,Jolteon,,,shadow_ball,Shadow Ball,Bola Sombra,1,1
135,Jolteon,Jolteon,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
135,Jolteon,Jolteon,,,snore,Snore,Ronquido,1,0
135,Jolteon,Jolteon,,,stored_power,Stored Power,Poder Reserva,1,0
135,Jolteon,Jolteon,,,substitute,Substitute,Sustituto,1,0
135,Jolteon,Jolteon,,,sunny_day,Sunny Day,Día Soleado,1,0
135,Jolteon,Jolteon,,,thunder,Thunder,Trueno,1,0
135,Jolteon,Jolteon,,,thunder_fang,Thunder Fang,Colmillo Rayo,1,0
135,Jolteon,Jolteon,,,thunder_wave,Thunder Wave,Onda Trueno,1,0
135,Jolteon,Jolteon,,,thunderbolt,Thunderbolt,Rayo,1,1
135,Jolteon,Jolteon,,,tickle,Tickle,Cosquillas,1,0
135,Jolteon,Jolteon,,,trailblaze,Trailblaze,Trailblaze,1,0
135,Jolteon,Jolteon,,,volt_switch,Volt Switch,Voltiocambio,1,1
135,Jolteon,Jolteon,,,weather_ball,Weather Ball,Meteorobola,1,0
135,Jolteon,Jolteon,,,wild_charge,Wild Charge,Voltio Cruel,1,0
135,Jolteon,Jolteon,,,yawn,Yawn,Bostezo,1,0
136,Flareon,Flareon,,,alluring_voice,Alluring Voice,Canto Encantador,1,0
136,Flareon,Flareon,,,baby_doll_eyes,Baby-Doll Eyes,Ojitos Tiernos,1,0
136,Flareon,Flareon,,,baton_pass,Baton Pass,Relevo,1,0
136,Flareon,Flareon,,,bite,Bite,Mordisco,1,0
136,Flareon,Flareon,,,body_slam,Body Slam,Golpe Cuerpo,1,0
136,Flareon,Flareon,,,burning_jealousy,Burning Jealousy,Envidia Ardiente,1,0
136,Flareon,Flareon,,,calm_mind,Calm Mind,Paz Mental,1,0
136,Flareon,Flareon,,,charm,Charm,Encanto,1,0
136,Flareon,Flareon,,,copycat,Copycat,Copión,1,0
136,Flareon,Flareon,,,covet,Covet,Antojo,1,0
136,Flareon,Flareon,,,curse,Curse,Maldición,1,0
136,Flareon,Flareon,,,detect,Detect,Detección,1,0
136,Flareon,Flareon,,,dig,Dig,Excavar,1,0
136,Flareon,Flareon,,,double_edge,Double-Edge,Doble Filo,1,1
136,Flareon,Flareon,,,endeavor,Endeavor,Esfuerzo,1,0
136,Flareon,Flareon,,,endure,Endure,Aguante,1,0
136,Flareon,Flareon,,,facade,Facade,Imagen,1,0
136,Flareon,Flareon,,,fake_tears,Fake Tears,Llanto Falso,1,0
136,Flareon,Flareon,,,fire_blast,Fire Blast,Llamarada,1,0
136,Flareon,Flareon,,,fire_fang,Fire Fang,Colmillo Ígneo,1,0
136,Flareon,Flareon,,,fire_spin,Fire Spin,Giro Fuego,1,0
136,Flareon,Flareon,,,flail,Flail,Azote,1,0
136,Flareon,Flareon,,,flame_charge,Flame Charge,Nitrocarga,1,1
136,Flareon,Flareon,,,flamethrower,Flamethrower,Lanzallamas,1,0
136,Flareon,Flareon,,,flare_blitz,Flare Blitz,Envite Ígneo,1,1
136,Flareon,Flareon,,,focus_energy,Focus Energy,Foco Energía,1,0
136,Flareon,Flareon,,,giga_impact,Giga Impact,Gigaimpacto,1,0
136,Flareon,Flareon,,,heat_wave,Heat Wave,Onda Ígnea,1,0
136,Flareon,Flareon,,,helping_hand,Helping Hand,Refuerzo,1,0
136,Flareon,Flareon,,,hyper_beam,Hyper Beam,Hiperrayo,1,0
136,Flareon,Flareon,,,hyper_voice,Hyper Voice,Vozarrón,1,0
136,Flareon,Flareon,,,last_resort,Last Resort,Última Baza,1,0
136,Flareon,Flareon,,,lava_plume,Lava Plume,Humareda,1,0
136,Flareon,Flareon,,,mud_slap,Mud-Slap,Bofetón Lodo,1,0
136,Flareon,Flareon,,,overheat,Overheat,Sofoco,1,0
136,Flareon,Flareon,,,protect,Protect,Protección,1,1
136,Flareon,Flareon,,,quick_attack,Quick Attack,Ataque Rápido,1,1
136,Flareon,Flareon,,,rain_dance,Rain Dance,Danza Lluvia,1,0
136,Flareon,Flareon,,,rest,Rest,Descanso,1,0
136,Flareon,Flareon,,,roar,Roar,Rugido,1,0
136,Flareon,Flareon,,,round,Round,Canon,1,0
136,Flareon,Flareon,,,scary_face,Scary Face,Cara Susto,1,0
136,Flareon,Flareon,,,scorching_sands,Scorching Sands,Arenas Ardientes,1,0
136,Flareon,Flareon,,,shadow_ball,Shadow Ball,Bola Sombra,1,0
136,Flareon,Flareon,,,sleep_talk,Sleep Talk,Sonámbulo,1,0
136,Flareon,Flareon,,,snore,Snore,Ronquido,1,0
136,Flareon,Flareon,,,stored_power,Stored Power,Poder Reserva,1,0
